,Round,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
43,43,1,0.57844,0.6082,"[[647, 43, 33, 9, 23, 10, 27, 19, 123, 66], [23, 778, 3, 9, 2, 8, 13, 9, 24, 131], [74, 21, 400, 66, 88, 120, 125, 50, 36, 20], [28, 24, 51, 327, 34, 297, 120, 53, 27, 39], [24, 13, 68, 57, 483, 80, 108, 133, 21, 13], [11, 11, 46, 137, 42, 601, 52, 65, 14, 21], [5, 19, 44, 74, 35, 53, 727, 19, 8, 16], [15, 12, 16, 44, 53, 110, 24, 687, 9, 30], [78, 72, 6, 16, 8, 15, 6, 4, 747, 48], [25, 173, 7, 19, 6, 10, 13, 20, 42, 685]]"
44,44,1,0.5833,0.6123,"[[643, 36, 46, 16, 16, 7, 17, 15, 139, 65], [27, 734, 1, 8, 2, 9, 14, 8, 37, 160], [72, 20, 467, 66, 84, 109, 84, 41, 35, 22], [28, 21, 66, 394, 45, 245, 89, 44, 23, 45], [26, 9, 93, 73, 502, 60, 82, 122, 21, 12], [14, 10, 59, 183, 46, 560, 46, 48, 13, 21], [4, 15, 69, 103, 45, 43, 684, 13, 10, 14], [20, 7, 27, 63, 54, 109, 15, 660, 9, 36], [77, 63, 12, 20, 8, 7, 4, 4, 758, 47], [25, 127, 11, 19, 6, 12, 12, 22, 45, 721]]"
45,45,1,0.58452,0.6111,"[[610, 36, 42, 28, 22, 15, 33, 28, 127, 59], [19, 746, 3, 16, 3, 11, 20, 15, 28, 139], [61, 11, 451, 88, 81, 95, 110, 57, 28, 18], [16, 18, 64, 400, 40, 240, 112, 64, 19, 27], [13, 8, 88, 70, 490, 61, 95, 151, 18, 6], [6, 6, 47, 182, 51, 562, 47, 76, 7, 16], [4, 8, 51, 87, 42, 46, 730, 17, 4, 11], [9, 3, 21, 62, 44, 98, 23, 710, 7, 23], [73, 60, 13, 31, 10, 16, 10, 9, 738, 40], [22, 147, 12, 34, 6, 15, 14, 35, 41, 674]]"
46,46,1,0.58796,0.6135,"[[609, 29, 57, 21, 22, 14, 33, 16, 134, 65], [19, 687, 6, 13, 5, 16, 32, 7, 26, 189], [64, 8, 508, 52, 83, 98, 118, 36, 18, 15], [13, 14, 82, 368, 40, 257, 146, 39, 14, 27], [19, 4, 102, 56, 498, 64, 119, 114, 16, 8], [4, 1, 77, 154, 57, 569, 72, 42, 7, 17], [3, 8, 58, 71, 31, 30, 772, 15, 3, 9], [15, 1, 32, 55, 60, 127, 31, 649, 4, 26], [64, 57, 21, 28, 9, 15, 14, 7, 735, 50], [22, 99, 12, 25, 5, 13, 25, 23, 36, 740]]"
47,47,1,0.58854,0.615,"[[688, 35, 38, 10, 23, 8, 30, 21, 99, 48], [37, 747, 2, 9, 4, 7, 27, 15, 30, 122], [84, 14, 437, 61, 103, 58, 154, 47, 28, 14], [26, 21, 65, 370, 54, 184, 182, 53, 18, 27], [29, 9, 62, 56, 535, 36, 137, 114, 16, 6], [13, 7, 65, 171, 78, 474, 100, 76, 5, 11], [5, 11, 46, 51, 27, 19, 811, 14, 6, 10], [18, 8, 26, 60, 73, 64, 27, 689, 7, 28], [104, 54, 12, 23, 13, 7, 14, 5, 726, 42], [39, 154, 10, 21, 7, 8, 24, 21, 43, 673]]"
48,48,1,0.58588,0.6143,"[[537, 37, 61, 16, 22, 11, 28, 24, 198, 66], [15, 752, 4, 9, 2, 11, 18, 9, 39, 141], [54, 10, 464, 51, 104, 101, 113, 54, 29, 20], [17, 20, 76, 331, 45, 251, 145, 57, 21, 37], [10, 8, 66, 43, 517, 68, 104, 154, 19, 11], [7, 6, 59, 120, 54, 583, 75, 66, 11, 19], [3, 8, 49, 53, 42, 32, 774, 19, 5, 15], [9, 4, 32, 39, 56, 108, 25, 692, 5, 30], [38, 58, 22, 22, 5, 11, 8, 9, 786, 41], [13, 144, 10, 15, 3, 11, 15, 26, 56, 707]]"
49,49,1,0.59156,0.6229,"[[655, 29, 39, 13, 16, 9, 23, 15, 138, 63], [38, 721, 2, 7, 1, 7, 15, 15, 42, 152], [87, 12, 474, 67, 106, 78, 68, 48, 35, 25], [25, 16, 63, 404, 52, 213, 100, 55, 30, 42], [26, 7, 75, 71, 553, 47, 63, 128, 20, 10], [14, 5, 62, 195, 66, 509, 45, 68, 14, 22], [7, 11, 61, 90, 57, 31, 694, 21, 12, 16], [18, 5, 29, 57, 62, 79, 14, 696, 9, 31], [66, 50, 7, 18, 9, 4, 5, 8, 802, 31], [28, 119, 9, 16, 5, 8, 9, 27, 58, 721]]"
50,50,1,0.59356,0.624,"[[645, 57, 41, 11, 17, 10, 25, 15, 138, 41], [19, 838, 2, 4, 1, 6, 10, 10, 21, 89], [73, 22, 489, 59, 83, 82, 87, 53, 35, 17], [25, 31, 63, 363, 49, 227, 117, 60, 27, 38], [23, 13, 81, 66, 511, 55, 71, 150, 20, 10], [12, 13, 63, 153, 52, 548, 49, 81, 12, 17], [5, 23, 58, 78, 47, 33, 720, 18, 6, 12], [17, 14, 27, 50, 43, 81, 17, 717, 10, 24], [64, 85, 13, 21, 7, 7, 4, 7, 755, 37], [28, 204, 10, 14, 5, 6, 14, 20, 45, 654]]"
51,51,1,0.5937,0.6194,"[[637, 33, 53, 26, 15, 16, 28, 20, 127, 45], [28, 755, 4, 18, 1, 15, 21, 14, 41, 103], [60, 12, 478, 87, 79, 102, 121, 33, 22, 6], [20, 15, 65, 425, 34, 243, 119, 41, 16, 22], [15, 8, 82, 76, 497, 77, 114, 108, 20, 3], [7, 5, 54, 194, 46, 570, 62, 47, 7, 8], [3, 7, 53, 90, 28, 37, 760, 12, 5, 5], [16, 4, 28, 70, 66, 111, 25, 662, 3, 15], [65, 50, 18, 40, 7, 12, 8, 6, 761, 33], [27, 161, 9, 37, 4, 14, 24, 28, 47, 649]]"
52,52,1,0.59464,0.6171,"[[639, 54, 46, 15, 17, 4, 30, 10, 130, 55], [17, 828, 3, 4, 1, 5, 17, 4, 23, 98], [75, 26, 468, 67, 84, 60, 147, 30, 30, 13], [26, 33, 68, 414, 35, 159, 165, 42, 25, 33], [30, 16, 79, 83, 482, 34, 160, 92, 14, 10], [9, 16, 74, 226, 46, 470, 94, 42, 9, 14], [5, 18, 44, 63, 14, 14, 819, 7, 6, 10], [22, 13, 34, 72, 61, 79, 36, 640, 8, 35], [67, 82, 9, 20, 9, 6, 11, 6, 756, 34], [27, 202, 8, 19, 3, 5, 20, 19, 42, 655]]"
53,53,1,0.58922,0.6178,"[[590, 36, 61, 18, 13, 3, 21, 10, 198, 50], [31, 751, 7, 11, 4, 4, 10, 6, 65, 111], [71, 14, 578, 66, 77, 42, 68, 31, 38, 15], [22, 20, 117, 439, 42, 133, 112, 45, 39, 31], [24, 7, 144, 77, 524, 23, 67, 97, 30, 7], [10, 6, 115, 252, 62, 413, 45, 59, 21, 17], [7, 11, 89, 83, 42, 17, 714, 12, 14, 11], [27, 5, 58, 64, 72, 57, 16, 659, 14, 28], [42, 33, 18, 14, 10, 4, 5, 5, 838, 31], [32, 143, 14, 24, 6, 4, 14, 17, 74, 672]]"
54,54,1,0.60232,0.6311,"[[657, 39, 43, 9, 15, 10, 27, 13, 135, 52], [26, 791, 5, 11, 1, 8, 10, 6, 32, 110], [80, 12, 490, 55, 112, 78, 98, 26, 32, 17], [28, 22, 76, 367, 61, 231, 114, 42, 26, 33], [25, 10, 75, 58, 590, 49, 82, 87, 17, 7], [13, 7, 70, 156, 68, 553, 63, 48, 8, 14], [4, 11, 55, 66, 48, 31, 761, 9, 7, 8], [21, 7, 36, 54, 86, 91, 25, 639, 8, 33], [62, 66, 15, 23, 12, 7, 10, 6, 764, 35], [31, 152, 10, 19, 6, 6, 16, 14, 47, 699]]"
55,55,1,0.59644,0.6257,"[[687, 30, 32, 19, 13, 6, 18, 18, 103, 74], [23, 744, 4, 11, 2, 5, 9, 12, 17, 173], [100, 12, 483, 75, 114, 66, 57, 41, 30, 22], [31, 18, 72, 460, 50, 172, 70, 56, 24, 47], [31, 9, 68, 77, 558, 52, 53, 124, 16, 12], [19, 10, 59, 244, 55, 482, 28, 70, 11, 22], [11, 12, 60, 127, 56, 39, 647, 19, 10, 19], [25, 5, 27, 65, 56, 73, 13, 689, 6, 41], [86, 69, 11, 20, 10, 8, 2, 5, 735, 54], [22, 111, 8, 22, 5, 5, 5, 18, 32, 772]]"
56,56,1,0.59874,0.6311,"[[680, 42, 41, 9, 11, 5, 16, 9, 149, 38], [34, 794, 6, 5, 1, 2, 7, 4, 46, 101], [88, 21, 569, 48, 80, 51, 60, 31, 35, 17], [41, 28, 99, 433, 45, 149, 86, 46, 31, 42], [36, 14, 118, 61, 526, 36, 73, 97, 28, 11], [23, 16, 86, 216, 61, 458, 41, 54, 20, 25], [10, 19, 79, 92, 42, 22, 698, 12, 11, 15], [30, 16, 51, 55, 66, 65, 15, 651, 12, 39], [58, 53, 13, 11, 7, 4, 4, 4, 819, 27], [37, 162, 11, 11, 5, 4, 6, 13, 68, 683]]"
57,57,1,0.60458,0.631,"[[641, 37, 28, 20, 19, 14, 29, 22, 115, 75], [17, 745, 4, 10, 1, 12, 10, 10, 16, 175], [64, 12, 420, 80, 92, 127, 108, 45, 29, 23], [19, 16, 49, 386, 34, 280, 98, 57, 18, 43], [13, 9, 57, 66, 514, 81, 88, 141, 19, 12], [5, 4, 30, 148, 46, 628, 50, 65, 7, 17], [4, 8, 34, 92, 38, 47, 739, 17, 5, 16], [15, 5, 18, 54, 48, 102, 18, 703, 4, 33], [58, 65, 7, 20, 9, 17, 5, 7, 760, 52], [20, 109, 2, 20, 4, 11, 10, 21, 29, 774]]"
58,58,1,0.60696,0.6375,"[[645, 37, 34, 13, 21, 12, 23, 17, 145, 53], [21, 786, 4, 9, 3, 10, 8, 3, 33, 123], [74, 13, 487, 77, 100, 85, 75, 38, 35, 16], [23, 19, 61, 402, 60, 225, 91, 50, 30, 39], [20, 4, 77, 63, 581, 51, 67, 106, 22, 9], [8, 6, 50, 178, 74, 564, 41, 53, 13, 13], [5, 13, 59, 73, 57, 44, 721, 11, 9, 8], [17, 6, 27, 57, 71, 88, 16, 677, 11, 30], [57, 53, 7, 14, 9, 10, 4, 6, 813, 27], [33, 140, 7, 24, 7, 7, 12, 19, 52, 699]]"
59,59,1,0.6071,0.6308,"[[663, 30, 49, 20, 14, 10, 37, 16, 110, 51], [25, 775, 5, 13, 2, 12, 28, 4, 22, 114], [71, 7, 484, 79, 69, 84, 125, 36, 30, 15], [22, 15, 66, 436, 29, 201, 136, 48, 21, 26], [24, 8, 72, 93, 503, 52, 126, 102, 14, 6], [3, 7, 54, 205, 49, 530, 81, 54, 7, 10], [4, 8, 44, 72, 24, 18, 809, 7, 7, 7], [23, 4, 35, 71, 55, 95, 24, 661, 7, 25], [73, 57, 14, 29, 11, 8, 9, 5, 758, 36], [34, 135, 10, 39, 7, 5, 26, 16, 39, 689]]"
60,60,1,0.60188,0.6282,"[[623, 49, 47, 8, 9, 6, 25, 9, 174, 50], [13, 826, 3, 7, 1, 5, 13, 4, 45, 83], [76, 21, 521, 66, 62, 50, 114, 30, 45, 15], [32, 24, 78, 453, 34, 128, 134, 42, 35, 40], [32, 14, 118, 85, 481, 26, 110, 96, 31, 7], [12, 12, 82, 256, 49, 427, 72, 50, 22, 18], [8, 15, 51, 67, 23, 10, 799, 7, 13, 7], [23, 15, 44, 72, 54, 64, 25, 650, 14, 39], [39, 53, 9, 14, 4, 4, 7, 3, 838, 29], [22, 197, 6, 20, 4, 4, 13, 12, 58, 664]]"
61,61,1,0.60998,0.6359,"[[686, 67, 24, 6, 16, 6, 23, 15, 109, 48], [14, 864, 3, 5, 1, 5, 10, 5, 14, 79], [90, 24, 445, 62, 109, 57, 116, 45, 32, 20], [30, 31, 51, 390, 63, 183, 131, 63, 24, 34], [34, 14, 56, 49, 558, 35, 89, 138, 17, 10], [18, 17, 50, 166, 71, 486, 70, 94, 12, 16], [8, 20, 34, 55, 46, 21, 785, 14, 8, 9], [23, 17, 24, 42, 54, 62, 17, 719, 5, 37], [73, 84, 9, 12, 10, 5, 7, 7, 759, 34], [32, 207, 3, 17, 4, 7, 14, 16, 33, 667]]"
62,62,1,0.61272,0.6358,"[[685, 49, 44, 23, 16, 4, 25, 17, 86, 51], [16, 826, 4, 12, 1, 5, 14, 8, 17, 97], [79, 12, 528, 73, 84, 54, 86, 43, 26, 15], [29, 21, 84, 458, 37, 158, 113, 50, 18, 32], [26, 11, 95, 84, 530, 33, 93, 111, 13, 4], [13, 9, 68, 270, 60, 436, 60, 61, 9, 14], [9, 13, 58, 79, 34, 13, 769, 9, 7, 9], [18, 11, 37, 69, 56, 63, 18, 698, 4, 26], [92, 76, 14, 21, 10, 5, 9, 5, 721, 47], [31, 150, 10, 27, 9, 5, 13, 16, 32, 707]]"
63,63,1,0.61054,0.6373,"[[639, 28, 39, 18, 17, 11, 28, 17, 148, 55], [24, 711, 5, 14, 7, 10, 10, 8, 54, 157], [73, 10, 519, 66, 95, 82, 74, 34, 32, 15], [22, 10, 69, 372, 51, 249, 108, 49, 33, 37], [15, 2, 70, 60, 594, 59, 74, 95, 22, 9], [11, 7, 59, 157, 65, 565, 48, 59, 18, 11], [5, 13, 62, 62, 43, 48, 736, 11, 11, 9], [9, 3, 40, 56, 79, 86, 15, 676, 10, 26], [51, 38, 14, 16, 13, 11, 4, 5, 819, 29], [30, 97, 10, 20, 9, 11, 13, 13, 55, 742]]"
64,64,1,0.6033,0.6299,"[[662, 38, 28, 19, 16, 9, 19, 14, 135, 60], [20, 783, 4, 16, 2, 5, 9, 6, 38, 117], [89, 13, 452, 137, 90, 62, 62, 38, 39, 18], [33, 17, 37, 535, 42, 159, 60, 49, 32, 36], [30, 8, 60, 111, 563, 38, 59, 96, 23, 12], [17, 8, 37, 311, 48, 459, 31, 57, 14, 18], [11, 16, 42, 152, 50, 31, 664, 11, 12, 11], [18, 7, 18, 91, 67, 70, 11, 672, 7, 39], [70, 43, 7, 27, 9, 7, 2, 7, 793, 35], [28, 129, 5, 31, 4, 7, 8, 14, 58, 716]]"
65,65,1,0.6117,0.6356,"[[625, 58, 35, 15, 17, 6, 19, 15, 163, 47], [10, 848, 5, 9, 1, 5, 8, 3, 28, 83], [77, 21, 523, 68, 81, 61, 79, 35, 39, 16], [27, 30, 69, 429, 43, 181, 92, 51, 32, 46], [28, 14, 84, 70, 540, 41, 82, 108, 24, 9], [13, 14, 77, 210, 60, 478, 50, 59, 21, 18], [6, 21, 51, 90, 34, 23, 737, 11, 14, 13], [20, 22, 35, 62, 58, 65, 16, 680, 13, 29], [51, 71, 9, 13, 5, 7, 5, 4, 806, 29], [19, 186, 8, 19, 5, 6, 7, 9, 51, 690]]"
66,66,1,0.61464,0.6398,"[[681, 32, 23, 25, 23, 14, 26, 24, 96, 56], [25, 756, 4, 16, 3, 14, 17, 8, 22, 135], [77, 4, 412, 93, 117, 91, 116, 50, 24, 16], [25, 9, 37, 440, 41, 233, 114, 52, 18, 31], [18, 4, 41, 69, 558, 66, 91, 126, 18, 9], [7, 2, 31, 191, 60, 574, 58, 58, 6, 13], [5, 7, 33, 70, 48, 40, 772, 9, 7, 9], [13, 4, 14, 67, 60, 97, 17, 700, 4, 24], [71, 44, 7, 28, 9, 16, 6, 9, 761, 49], [32, 113, 3, 24, 8, 12, 16, 19, 29, 744]]"
67,67,1,0.61738,0.6409,"[[630, 42, 62, 19, 19, 6, 15, 11, 145, 51], [19, 797, 9, 14, 3, 5, 7, 6, 38, 102], [60, 7, 597, 71, 86, 59, 54, 26, 25, 15], [26, 17, 96, 480, 57, 168, 59, 42, 25, 30], [20, 4, 106, 80, 590, 40, 56, 78, 18, 8], [10, 5, 93, 247, 66, 473, 32, 50, 13, 11], [7, 11, 76, 125, 47, 24, 684, 9, 9, 8], [15, 7, 52, 78, 86, 65, 13, 657, 5, 22], [43, 52, 23, 18, 12, 4, 2, 6, 804, 36], [25, 165, 9, 33, 6, 4, 8, 11, 42, 697]]"
68,68,1,0.61702,0.6395,"[[598, 40, 63, 18, 22, 16, 29, 21, 119, 74], [6, 778, 3, 14, 1, 12, 24, 10, 14, 138], [49, 6, 486, 74, 87, 95, 120, 49, 17, 17], [19, 14, 51, 428, 37, 231, 114, 60, 18, 28], [8, 4, 61, 64, 525, 74, 113, 126, 15, 10], [4, 4, 40, 189, 54, 568, 60, 66, 5, 10], [4, 6, 31, 67, 25, 41, 796, 17, 6, 7], [7, 4, 27, 55, 59, 93, 22, 710, 2, 21], [34, 62, 14, 23, 12, 17, 12, 8, 762, 56], [16, 114, 7, 31, 4, 13, 15, 24, 32, 744]]"
69,69,1,0.62534,0.6427,"[[656, 42, 38, 20, 17, 8, 21, 17, 131, 50], [17, 801, 5, 12, 3, 4, 10, 7, 25, 116], [71, 10, 515, 82, 97, 54, 76, 50, 29, 16], [23, 16, 71, 450, 60, 158, 88, 68, 29, 37], [22, 4, 69, 72, 571, 34, 69, 128, 22, 9], [11, 9, 62, 252, 69, 440, 36, 87, 17, 17], [6, 13, 58, 80, 51, 23, 730, 17, 10, 12], [13, 7, 30, 58, 64, 45, 13, 738, 7, 25], [58, 55, 13, 15, 11, 6, 6, 6, 798, 32], [26, 140, 6, 22, 5, 5, 10, 18, 40, 728]]"
70,70,1,0.61534,0.6389,"[[649, 48, 35, 8, 8, 6, 24, 13, 154, 55], [14, 788, 5, 4, 1, 4, 13, 4, 40, 127], [73, 20, 526, 49, 64, 65, 121, 31, 37, 14], [32, 20, 76, 362, 32, 181, 161, 55, 31, 50], [38, 10, 77, 50, 503, 45, 129, 107, 26, 15], [16, 12, 72, 176, 48, 489, 86, 53, 23, 25], [9, 17, 42, 43, 20, 14, 825, 9, 11, 10], [24, 22, 33, 51, 57, 61, 26, 663, 9, 54], [49, 49, 12, 11, 3, 7, 6, 1, 826, 36], [24, 121, 8, 8, 2, 6, 16, 13, 44, 758]]"
71,71,1,0.62312,0.6467,"[[676, 36, 43, 9, 17, 6, 22, 13, 131, 47], [33, 767, 5, 8, 2, 8, 11, 4, 30, 132], [76, 9, 521, 49, 94, 80, 81, 41, 34, 15], [31, 18, 72, 325, 65, 251, 111, 57, 27, 43], [29, 9, 68, 44, 573, 51, 81, 115, 19, 11], [11, 7, 73, 125, 64, 568, 54, 68, 17, 13], [7, 12, 44, 45, 44, 38, 775, 13, 13, 9], [21, 7, 28, 42, 62, 69, 17, 719, 9, 26], [62, 44, 12, 11, 13, 7, 4, 8, 807, 32], [40, 118, 8, 17, 7, 9, 10, 16, 39, 736]]"
72,72,1,0.61734,0.6409,"[[699, 32, 26, 12, 10, 5, 13, 8, 154, 41], [29, 745, 4, 11, 0, 4, 7, 4, 68, 128], [82, 12, 535, 88, 72, 63, 61, 31, 42, 14], [42, 13, 64, 473, 32, 187, 59, 46, 35, 49], [36, 5, 88, 90, 526, 56, 68, 94, 28, 9], [20, 9, 62, 232, 41, 515, 32, 48, 21, 20], [11, 15, 48, 126, 35, 35, 693, 10, 15, 12], [28, 7, 35, 83, 50, 72, 11, 666, 11, 37], [61, 32, 14, 11, 5, 8, 0, 6, 833, 30], [37, 120, 6, 23, 3, 9, 7, 10, 61, 724]]"
73,73,1,0.62026,0.6415,"[[655, 49, 32, 20, 11, 8, 18, 13, 133, 61], [13, 794, 4, 10, 2, 7, 7, 4, 26, 133], [71, 12, 517, 103, 84, 63, 64, 38, 34, 14], [24, 17, 60, 516, 38, 175, 58, 48, 31, 33], [23, 6, 69, 97, 548, 47, 66, 111, 23, 10], [12, 3, 55, 269, 56, 486, 33, 50, 21, 15], [4, 16, 50, 134, 44, 30, 683, 12, 15, 12], [15, 12, 35, 83, 60, 72, 12, 675, 9, 27], [46, 58, 10, 18, 7, 10, 2, 7, 805, 37], [21, 133, 7, 31, 6, 7, 6, 14, 39, 736]]"
74,74,1,0.62688,0.6465,"[[677, 42, 55, 12, 13, 6, 25, 15, 110, 45], [20, 795, 6, 9, 2, 3, 13, 6, 29, 117], [70, 9, 561, 81, 75, 48, 86, 33, 24, 13], [30, 20, 78, 449, 40, 149, 126, 50, 26, 32], [26, 9, 83, 79, 545, 43, 92, 100, 15, 8], [11, 7, 85, 236, 62, 449, 63, 60, 14, 13], [5, 14, 44, 71, 35, 17, 789, 10, 8, 7], [19, 10, 46, 68, 70, 56, 17, 677, 6, 31], [71, 51, 15, 15, 7, 4, 6, 6, 787, 38], [30, 127, 10, 22, 5, 4, 14, 15, 37, 736]]"
75,75,1,0.62442,0.6429,"[[673, 34, 23, 18, 26, 14, 26, 21, 110, 55], [17, 777, 2, 13, 8, 12, 14, 10, 26, 121], [82, 5, 389, 85, 141, 88, 110, 59, 24, 17], [21, 10, 35, 426, 76, 205, 106, 65, 28, 28], [13, 3, 30, 58, 612, 49, 79, 131, 18, 7], [5, 2, 31, 206, 77, 533, 47, 82, 5, 12], [5, 5, 19, 74, 54, 38, 768, 19, 9, 9], [10, 7, 17, 60, 67, 63, 10, 742, 4, 20], [62, 61, 5, 20, 12, 14, 5, 10, 774, 37], [25, 109, 3, 28, 7, 16, 14, 25, 38, 735]]"
76,76,1,0.62554,0.6451,"[[601, 59, 32, 11, 21, 7, 29, 20, 154, 66], [3, 838, 4, 4, 3, 4, 13, 6, 31, 94], [65, 15, 440, 66, 128, 69, 119, 44, 38, 16], [20, 26, 42, 369, 83, 173, 161, 54, 33, 39], [14, 6, 43, 36, 635, 35, 89, 109, 22, 11], [7, 12, 39, 168, 96, 488, 85, 68, 16, 21], [4, 10, 22, 45, 56, 15, 823, 8, 7, 10], [12, 14, 16, 41, 82, 58, 22, 717, 9, 29], [33, 63, 7, 7, 10, 6, 7, 8, 820, 39], [14, 156, 3, 14, 7, 7, 19, 15, 45, 720]]"
77,77,1,0.63164,0.6549,"[[671, 49, 38, 26, 17, 7, 33, 14, 95, 50], [9, 830, 4, 12, 4, 6, 14, 7, 19, 95], [59, 7, 528, 84, 75, 76, 101, 36, 20, 14], [17, 19, 60, 447, 53, 213, 112, 46, 15, 18], [15, 6, 75, 67, 573, 55, 95, 92, 17, 5], [4, 6, 54, 201, 63, 545, 60, 51, 6, 10], [7, 9, 37, 69, 37, 29, 791, 8, 7, 6], [8, 11, 35, 64, 76, 81, 16, 692, 5, 12], [62, 68, 18, 20, 8, 13, 4, 6, 760, 41], [23, 138, 8, 36, 6, 12, 17, 19, 29, 712]]"
78,78,1,0.62574,0.6473,"[[645, 61, 42, 16, 13, 5, 22, 12, 143, 41], [8, 861, 4, 7, 2, 3, 8, 4, 30, 73], [72, 12, 523, 73, 92, 53, 87, 42, 29, 17], [28, 22, 71, 453, 46, 154, 101, 56, 31, 38], [29, 14, 74, 62, 543, 36, 88, 125, 20, 9], [14, 10, 69, 217, 59, 476, 51, 72, 15, 17], [7, 15, 51, 69, 35, 16, 772, 13, 11, 11], [21, 15, 29, 63, 58, 61, 12, 709, 8, 24], [48, 60, 13, 11, 5, 5, 8, 6, 815, 29], [17, 195, 7, 17, 3, 6, 10, 17, 52, 676]]"
79,79,1,0.62268,0.644,"[[723, 69, 24, 5, 13, 6, 15, 10, 84, 51], [10, 876, 3, 6, 5, 5, 7, 1, 18, 69], [95, 29, 508, 65, 85, 65, 81, 26, 29, 17], [45, 31, 65, 419, 48, 195, 85, 36, 27, 49], [55, 12, 73, 60, 558, 42, 79, 90, 20, 11], [23, 17, 58, 202, 66, 501, 39, 46, 23, 25], [11, 27, 46, 80, 38, 40, 728, 5, 13, 12], [31, 27, 27, 57, 61, 70, 12, 661, 9, 45], [89, 79, 8, 6, 4, 9, 2, 4, 766, 33], [29, 193, 6, 13, 2, 6, 10, 5, 36, 700]]"
80,80,1,0.63118,0.6528,"[[689, 47, 34, 13, 9, 6, 18, 12, 130, 42], [18, 842, 3, 7, 3, 5, 7, 4, 34, 77], [76, 15, 547, 79, 68, 51, 67, 48, 36, 13], [33, 24, 63, 472, 48, 160, 74, 70, 25, 31], [36, 8, 86, 71, 539, 36, 61, 136, 19, 8], [10, 10, 65, 245, 51, 473, 37, 81, 16, 12], [10, 16, 60, 84, 40, 29, 723, 17, 12, 9], [23, 16, 27, 61, 47, 56, 10, 734, 8, 18], [64, 53, 15, 11, 4, 8, 3, 6, 816, 20], [32, 155, 9, 23, 5, 6, 9, 18, 50, 693]]"
81,81,1,0.63684,0.6539,"[[621, 48, 62, 19, 20, 15, 23, 15, 119, 58], [7, 828, 6, 12, 1, 10, 10, 5, 18, 103], [50, 10, 553, 78, 92, 74, 87, 27, 16, 13], [17, 16, 68, 444, 45, 230, 93, 47, 17, 23], [17, 7, 70, 73, 566, 63, 78, 106, 16, 4], [2, 4, 67, 189, 57, 565, 52, 47, 8, 9], [6, 9, 46, 72, 44, 42, 758, 8, 8, 7], [13, 10, 40, 60, 60, 80, 16, 702, 5, 14], [48, 69, 20, 14, 11, 14, 3, 7, 774, 40], [19, 132, 10, 26, 6, 10, 13, 20, 36, 728]]"
82,82,1,0.63742,0.654,"[[684, 37, 34, 22, 18, 12, 21, 19, 86, 67], [16, 798, 4, 11, 2, 10, 11, 6, 17, 125], [68, 6, 499, 102, 94, 73, 83, 41, 17, 17], [21, 13, 47, 496, 58, 193, 76, 60, 15, 21], [18, 3, 58, 89, 584, 38, 73, 117, 16, 4], [5, 4, 48, 250, 66, 515, 41, 53, 6, 12], [5, 6, 34, 91, 49, 38, 751, 9, 9, 8], [13, 9, 27, 57, 68, 69, 11, 720, 4, 22], [66, 66, 12, 23, 11, 15, 4, 7, 750, 46], [23, 115, 6, 29, 6, 15, 16, 19, 28, 743]]"
83,83,1,0.6271,0.6461,"[[643, 50, 52, 8, 9, 6, 22, 10, 166, 34], [12, 835, 5, 8, 0, 3, 11, 3, 52, 71], [57, 16, 591, 61, 60, 62, 78, 23, 38, 14], [34, 23, 81, 396, 46, 201, 117, 42, 30, 30], [33, 15, 118, 42, 525, 51, 93, 86, 29, 8], [14, 10, 79, 179, 65, 510, 64, 48, 21, 10], [10, 15, 63, 49, 32, 32, 771, 6, 16, 6], [21, 14, 51, 48, 64, 79, 20, 663, 11, 29], [43, 50, 16, 10, 3, 6, 4, 4, 843, 21], [27, 158, 8, 20, 6, 7, 15, 12, 63, 684]]"
84,84,1,0.63316,0.6526,"[[690, 34, 49, 18, 13, 8, 20, 7, 114, 47], [25, 807, 6, 12, 2, 3, 9, 3, 36, 97], [73, 7, 610, 81, 52, 51, 73, 18, 21, 14], [31, 14, 94, 482, 42, 125, 114, 46, 22, 30], [37, 7, 149, 81, 516, 32, 82, 69, 21, 6], [14, 7, 91, 268, 63, 443, 48, 40, 12, 14], [10, 8, 77, 78, 29, 14, 763, 6, 9, 6], [20, 9, 58, 71, 78, 56, 15, 659, 10, 24], [67, 54, 17, 14, 5, 3, 7, 4, 805, 24], [32, 105, 12, 21, 2, 6, 14, 10, 47, 751]]"
85,85,1,0.63198,0.6503,"[[669, 27, 17, 21, 18, 14, 20, 19, 147, 48], [20, 755, 4, 17, 3, 9, 10, 12, 54, 116], [71, 8, 431, 111, 86, 93, 95, 49, 39, 17], [25, 12, 32, 503, 47, 208, 70, 57, 27, 19], [19, 3, 43, 81, 567, 58, 76, 125, 23, 5], [10, 3, 28, 232, 64, 546, 36, 54, 15, 12], [6, 4, 22, 99, 55, 44, 740, 9, 13, 8], [12, 4, 16, 66, 54, 79, 12, 733, 9, 15], [42, 41, 9, 16, 6, 12, 6, 10, 831, 27], [23, 99, 3, 35, 6, 14, 16, 25, 51, 728]]"
