,Round,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
42,42,10,0.85605,0.8653,"[[946, 0, 2, 7, 0, 9, 12, 2, 2, 0], [0, 1102, 6, 10, 0, 1, 3, 1, 12, 0], [20, 5, 900, 11, 24, 0, 29, 17, 24, 2], [6, 16, 30, 883, 0, 16, 1, 18, 33, 7], [1, 5, 3, 0, 846, 0, 33, 2, 4, 88], [22, 5, 6, 74, 16, 675, 51, 1, 36, 6], [17, 5, 14, 0, 21, 19, 881, 1, 0, 0], [2, 28, 30, 5, 4, 2, 0, 891, 7, 59], [15, 22, 9, 43, 23, 27, 21, 18, 774, 22], [15, 7, 5, 17, 137, 6, 4, 57, 6, 755]]"
43,43,10,0.8576833333333334,0.8677,"[[947, 0, 2, 7, 0, 8, 12, 2, 2, 0], [0, 1101, 6, 10, 0, 1, 3, 1, 13, 0], [20, 5, 903, 9, 25, 0, 27, 18, 23, 2], [6, 16, 28, 886, 0, 16, 1, 18, 32, 7], [1, 5, 3, 0, 849, 0, 32, 2, 4, 86], [19, 5, 6, 71, 16, 688, 48, 1, 32, 6], [17, 5, 13, 0, 21, 19, 882, 1, 0, 0], [2, 26, 29, 5, 4, 2, 0, 893, 8, 59], [15, 22, 9, 46, 23, 26, 22, 16, 771, 24], [15, 7, 5, 16, 136, 7, 4, 56, 6, 757]]"
44,44,10,0.8599666666666667,0.8692,"[[946, 0, 2, 7, 0, 8, 13, 2, 2, 0], [0, 1102, 6, 10, 0, 1, 3, 1, 12, 0], [20, 5, 905, 9, 23, 0, 27, 18, 23, 2], [5, 16, 28, 885, 0, 17, 1, 18, 33, 7], [1, 4, 3, 0, 849, 0, 32, 2, 5, 86], [18, 5, 6, 71, 15, 693, 48, 1, 29, 6], [17, 5, 13, 0, 21, 19, 882, 1, 0, 0], [2, 26, 29, 6, 4, 1, 0, 892, 8, 60], [15, 22, 10, 44, 23, 26, 22, 15, 773, 24], [15, 7, 5, 16, 128, 7, 4, 55, 7, 765]]"
45,45,10,0.8621833333333333,0.871,"[[946, 0, 1, 7, 0, 8, 13, 2, 3, 0], [0, 1102, 6, 10, 0, 1, 3, 1, 12, 0], [21, 5, 905, 9, 23, 0, 27, 18, 22, 2], [5, 16, 29, 889, 0, 17, 1, 18, 29, 6], [1, 4, 3, 0, 852, 0, 31, 2, 5, 84], [17, 4, 6, 68, 15, 700, 46, 1, 29, 6], [17, 5, 13, 0, 21, 19, 882, 1, 0, 0], [2, 24, 30, 6, 4, 1, 0, 893, 8, 60], [15, 21, 9, 46, 23, 27, 22, 14, 774, 23], [15, 7, 5, 16, 127, 8, 4, 53, 7, 767]]"
46,46,10,0.8643166666666666,0.8727,"[[947, 0, 1, 6, 0, 8, 13, 2, 3, 0], [0, 1102, 6, 10, 0, 1, 3, 1, 12, 0], [21, 5, 908, 7, 23, 0, 26, 18, 22, 2], [5, 16, 29, 889, 0, 17, 1, 17, 30, 6], [1, 4, 3, 0, 852, 0, 31, 2, 6, 83], [17, 4, 6, 67, 16, 700, 46, 1, 29, 6], [17, 5, 13, 0, 19, 18, 885, 1, 0, 0], [2, 24, 30, 6, 4, 1, 0, 893, 8, 60], [15, 21, 10, 46, 21, 27, 21, 14, 777, 22], [15, 7, 5, 16, 120, 8, 4, 53, 7, 774]]"
47,47,10,0.86615,0.8746,"[[947, 0, 1, 6, 0, 8, 13, 2, 3, 0], [0, 1102, 6, 10, 0, 1, 3, 1, 12, 0], [21, 5, 909, 7, 22, 0, 26, 18, 22, 2], [4, 15, 29, 890, 0, 18, 1, 17, 30, 6], [1, 4, 3, 0, 854, 0, 31, 2, 6, 81], [17, 4, 6, 64, 15, 707, 45, 1, 28, 5], [17, 5, 11, 0, 19, 18, 887, 1, 0, 0], [2, 21, 30, 7, 4, 1, 0, 896, 8, 59], [14, 21, 9, 44, 21, 30, 20, 14, 780, 21], [15, 7, 5, 16, 120, 9, 4, 52, 7, 774]]"
48,48,10,0.8675333333333334,0.8759,"[[948, 0, 1, 6, 0, 8, 13, 2, 2, 0], [0, 1103, 5, 10, 0, 1, 3, 1, 12, 0], [21, 4, 911, 7, 21, 0, 26, 18, 22, 2], [4, 14, 29, 891, 0, 18, 1, 18, 29, 6], [1, 4, 3, 0, 854, 0, 31, 2, 6, 81], [18, 4, 6, 64, 15, 706, 45, 1, 28, 5], [17, 5, 11, 0, 19, 18, 887, 1, 0, 0], [2, 18, 32, 7, 4, 1, 0, 899, 7, 58], [14, 21, 10, 42, 21, 29, 20, 13, 781, 23], [14, 7, 5, 16, 119, 9, 3, 50, 7, 779]]"
49,49,10,0.8688833333333333,0.8777,"[[948, 0, 1, 6, 0, 7, 13, 2, 3, 0], [0, 1103, 5, 10, 0, 1, 3, 1, 12, 0], [21, 3, 914, 7, 21, 0, 24, 17, 23, 2], [4, 14, 29, 893, 0, 16, 1, 18, 29, 6], [1, 4, 3, 0, 856, 0, 31, 2, 6, 79], [18, 4, 6, 64, 15, 709, 44, 1, 26, 5], [17, 5, 11, 0, 19, 18, 887, 1, 0, 0], [2, 18, 32, 7, 4, 1, 0, 900, 7, 57], [14, 21, 10, 42, 21, 29, 18, 14, 784, 21], [14, 7, 5, 16, 116, 9, 3, 49, 7, 783]]"
50,50,10,0.8704666666666667,0.8801,"[[948, 0, 1, 6, 0, 7, 13, 2, 3, 0], [0, 1103, 5, 10, 0, 1, 3, 1, 12, 0], [19, 3, 917, 6, 20, 0, 24, 17, 24, 2], [4, 14, 29, 895, 0, 15, 1, 18, 28, 6], [1, 4, 3, 0, 858, 0, 31, 2, 6, 77], [18, 4, 6, 63, 15, 712, 42, 1, 26, 5], [17, 4, 11, 0, 18, 18, 889, 1, 0, 0], [2, 17, 33, 6, 4, 1, 0, 901, 7, 57], [13, 19, 9, 41, 20, 28, 18, 13, 792, 21], [14, 7, 5, 16, 114, 9, 3, 48, 7, 786]]"
51,51,10,0.8725333333333334,0.8815,"[[948, 0, 1, 6, 0, 7, 13, 2, 3, 0], [0, 1103, 5, 10, 0, 1, 3, 1, 12, 0], [19, 3, 917, 6, 20, 0, 24, 17, 24, 2], [4, 14, 30, 897, 0, 14, 1, 18, 26, 6], [1, 4, 3, 0, 859, 0, 31, 2, 6, 76], [18, 3, 6, 63, 15, 713, 42, 1, 26, 5], [17, 4, 10, 0, 18, 19, 889, 1, 0, 0], [2, 17, 32, 6, 4, 1, 0, 902, 7, 57], [13, 18, 9, 40, 20, 27, 18, 13, 795, 21], [14, 7, 4, 16, 109, 9, 3, 48, 7, 792]]"
52,52,10,0.8741166666666667,0.883,"[[948, 0, 1, 6, 0, 7, 13, 2, 3, 0], [0, 1103, 5, 10, 0, 1, 3, 1, 12, 0], [19, 3, 918, 6, 19, 0, 24, 17, 24, 2], [4, 13, 30, 899, 0, 15, 1, 16, 26, 6], [1, 4, 3, 0, 858, 0, 31, 2, 6, 77], [18, 3, 6, 63, 14, 715, 41, 1, 27, 4], [18, 4, 10, 0, 16, 18, 891, 1, 0, 0], [2, 17, 32, 6, 4, 1, 0, 903, 7, 56], [13, 18, 9, 39, 19, 27, 19, 13, 797, 20], [15, 7, 4, 15, 105, 9, 3, 46, 7, 798]]"
53,53,10,0.8754666666666666,0.8842,"[[948, 0, 1, 6, 0, 7, 13, 2, 3, 0], [0, 1103, 5, 10, 0, 1, 3, 1, 12, 0], [19, 3, 918, 6, 19, 0, 24, 17, 24, 2], [4, 13, 30, 901, 0, 14, 1, 16, 25, 6], [0, 4, 3, 0, 858, 0, 31, 2, 6, 78], [18, 3, 6, 62, 13, 717, 41, 1, 27, 4], [18, 4, 9, 0, 15, 18, 893, 0, 0, 1], [2, 17, 31, 6, 4, 1, 0, 905, 7, 55], [12, 18, 9, 39, 19, 27, 18, 13, 798, 21], [15, 7, 4, 15, 103, 9, 3, 45, 7, 801]]"
54,54,10,0.87685,0.8859,"[[949, 0, 1, 5, 0, 7, 13, 2, 3, 0], [0, 1104, 4, 10, 0, 1, 3, 1, 12, 0], [20, 3, 918, 6, 18, 0, 24, 17, 24, 2], [4, 12, 30, 901, 0, 15, 1, 16, 25, 6], [0, 4, 3, 0, 861, 0, 31, 2, 6, 75], [18, 3, 6, 61, 13, 719, 41, 1, 26, 4], [18, 4, 8, 0, 15, 18, 894, 0, 0, 1], [2, 17, 30, 6, 4, 1, 0, 906, 6, 56], [12, 18, 9, 38, 19, 27, 18, 13, 800, 20], [15, 7, 4, 15, 101, 9, 3, 41, 7, 807]]"
55,55,10,0.8782833333333333,0.8869,"[[949, 0, 1, 5, 0, 7, 13, 2, 3, 0], [0, 1104, 4, 10, 0, 1, 3, 1, 12, 0], [20, 3, 919, 6, 18, 0, 24, 17, 23, 2], [4, 12, 30, 900, 0, 15, 1, 16, 26, 6], [0, 4, 3, 0, 863, 0, 31, 2, 6, 73], [17, 3, 6, 60, 13, 721, 41, 1, 26, 4], [18, 4, 8, 0, 15, 20, 892, 0, 0, 1], [2, 15, 31, 6, 4, 1, 0, 907, 6, 56], [10, 17, 9, 38, 18, 27, 18, 13, 804, 20], [16, 7, 4, 15, 98, 9, 2, 41, 7, 810]]"
56,56,10,0.8796166666666667,0.888,"[[949, 0, 1, 5, 0, 7, 13, 2, 3, 0], [0, 1104, 4, 10, 0, 1, 3, 1, 12, 0], [20, 3, 918, 7, 18, 0, 24, 17, 23, 2], [4, 12, 30, 902, 0, 15, 1, 16, 24, 6], [0, 4, 3, 0, 866, 0, 31, 2, 6, 70], [15, 3, 6, 60, 13, 724, 40, 1, 26, 4], [18, 4, 8, 0, 15, 20, 892, 0, 0, 1], [2, 15, 31, 6, 4, 1, 0, 907, 6, 56], [10, 16, 9, 38, 18, 27, 18, 13, 805, 20], [16, 7, 4, 15, 95, 9, 2, 41, 7, 813]]"
57,57,10,0.8812833333333333,0.8895,"[[950, 0, 1, 5, 0, 6, 13, 2, 3, 0], [0, 1105, 3, 9, 0, 1, 3, 1, 13, 0], [20, 3, 918, 7, 18, 0, 24, 17, 23, 2], [4, 12, 30, 902, 0, 15, 1, 16, 24, 6], [0, 3, 3, 0, 867, 0, 31, 2, 6, 70], [15, 3, 6, 58, 13, 727, 40, 1, 25, 4], [18, 3, 8, 0, 14, 19, 895, 0, 0, 1], [2, 14, 32, 6, 4, 1, 0, 907, 7, 55], [10, 15, 9, 36, 19, 26, 18, 13, 809, 19], [16, 7, 4, 15, 92, 9, 2, 41, 8, 815]]"
58,58,10,0.8822166666666666,0.8915,"[[950, 0, 1, 5, 0, 6, 13, 2, 3, 0], [0, 1105, 3, 9, 0, 1, 3, 1, 13, 0], [20, 2, 920, 7, 18, 0, 23, 17, 23, 2], [4, 10, 30, 906, 0, 15, 1, 15, 23, 6], [0, 3, 3, 0, 871, 0, 31, 2, 6, 66], [15, 3, 6, 57, 13, 728, 40, 1, 25, 4], [18, 3, 8, 0, 14, 17, 896, 0, 1, 1], [2, 14, 32, 7, 4, 1, 0, 909, 7, 52], [10, 15, 8, 37, 19, 26, 18, 13, 809, 19], [16, 7, 4, 15, 87, 10, 2, 39, 8, 821]]"
59,59,10,0.88355,0.8932,"[[952, 0, 1, 4, 0, 5, 13, 2, 3, 0], [0, 1105, 3, 9, 0, 1, 3, 1, 13, 0], [19, 2, 924, 7, 17, 0, 22, 16, 23, 2], [4, 10, 29, 907, 0, 15, 1, 15, 23, 6], [0, 3, 3, 0, 874, 0, 31, 2, 6, 63], [15, 3, 6, 57, 13, 728, 41, 1, 25, 3], [17, 3, 8, 0, 14, 17, 897, 0, 1, 1], [2, 14, 32, 7, 4, 1, 0, 910, 7, 51], [9, 15, 8, 38, 18, 26, 17, 13, 811, 19], [16, 7, 4, 15, 84, 10, 2, 39, 8, 824]]"
60,60,10,0.8850833333333333,0.8949,"[[952, 0, 1, 4, 0, 5, 13, 2, 3, 0], [0, 1106, 2, 9, 0, 1, 3, 1, 13, 0], [19, 2, 924, 8, 17, 0, 22, 15, 23, 2], [4, 10, 27, 909, 0, 16, 1, 15, 22, 6], [0, 3, 3, 0, 874, 0, 31, 1, 6, 64], [14, 3, 6, 56, 13, 731, 40, 1, 25, 3], [17, 3, 8, 0, 13, 16, 899, 0, 1, 1], [2, 13, 32, 7, 5, 1, 0, 912, 7, 49], [9, 15, 8, 37, 18, 25, 17, 13, 813, 19], [16, 7, 4, 15, 80, 9, 2, 39, 8, 829]]"
61,61,10,0.8862,0.8955,"[[952, 0, 1, 4, 0, 5, 13, 2, 3, 0], [0, 1106, 2, 9, 0, 1, 3, 1, 13, 0], [19, 2, 925, 8, 16, 0, 22, 15, 23, 2], [4, 10, 28, 909, 0, 16, 1, 15, 21, 6], [0, 3, 3, 0, 877, 0, 30, 1, 6, 62], [14, 3, 6, 56, 13, 731, 40, 1, 25, 3], [17, 3, 8, 0, 13, 16, 899, 0, 1, 1], [2, 13, 31, 7, 5, 1, 0, 914, 7, 48], [9, 15, 8, 38, 18, 25, 17, 13, 811, 20], [17, 7, 4, 15, 77, 9, 2, 39, 8, 831]]"
62,62,10,0.8874833333333333,0.896,"[[953, 0, 1, 4, 0, 5, 12, 2, 3, 0], [0, 1106, 2, 9, 0, 1, 3, 1, 13, 0], [19, 2, 925, 7, 16, 0, 22, 15, 24, 2], [4, 10, 26, 912, 0, 15, 1, 15, 21, 6], [0, 3, 3, 0, 877, 0, 30, 0, 6, 63], [14, 3, 6, 57, 13, 730, 39, 1, 26, 3], [17, 3, 7, 0, 13, 17, 899, 0, 1, 1], [2, 13, 31, 7, 5, 0, 0, 913, 7, 50], [7, 15, 9, 38, 18, 25, 17, 13, 812, 20], [17, 7, 4, 15, 76, 9, 2, 38, 8, 833]]"
63,63,10,0.8883666666666666,0.8967,"[[953, 0, 1, 4, 0, 5, 12, 2, 3, 0], [0, 1106, 2, 9, 0, 1, 3, 1, 13, 0], [19, 2, 925, 7, 16, 0, 22, 14, 25, 2], [4, 10, 26, 912, 0, 15, 1, 15, 21, 6], [0, 3, 2, 0, 878, 0, 30, 0, 6, 63], [14, 3, 6, 54, 14, 733, 38, 2, 26, 2], [17, 3, 7, 0, 13, 18, 898, 0, 1, 1], [2, 12, 32, 7, 5, 0, 0, 914, 7, 49], [7, 15, 9, 37, 18, 25, 17, 12, 814, 20], [17, 7, 4, 15, 76, 9, 2, 37, 8, 834]]"
64,64,10,0.88935,0.8976,"[[953, 0, 1, 4, 0, 5, 12, 2, 3, 0], [0, 1106, 2, 9, 0, 1, 3, 1, 13, 0], [19, 2, 925, 7, 16, 0, 22, 14, 25, 2], [4, 10, 26, 913, 0, 15, 1, 15, 20, 6], [0, 3, 2, 0, 877, 0, 30, 1, 6, 63], [13, 3, 6, 55, 14, 732, 38, 2, 27, 2], [17, 3, 7, 0, 13, 18, 898, 0, 1, 1], [2, 11, 33, 7, 5, 0, 0, 916, 7, 47], [6, 15, 9, 37, 18, 25, 16, 12, 816, 20], [17, 7, 4, 15, 70, 9, 2, 37, 8, 840]]"
65,65,10,0.8902166666666667,0.8988,"[[953, 0, 1, 4, 0, 5, 12, 2, 3, 0], [0, 1106, 2, 9, 0, 1, 3, 1, 13, 0], [19, 2, 927, 7, 15, 0, 22, 14, 24, 2], [4, 9, 26, 915, 0, 15, 1, 14, 20, 6], [0, 3, 2, 0, 878, 0, 30, 1, 6, 62], [12, 3, 6, 54, 14, 734, 38, 2, 27, 2], [17, 3, 7, 0, 13, 18, 898, 0, 1, 1], [2, 11, 32, 7, 5, 0, 0, 917, 7, 47], [6, 15, 9, 36, 18, 24, 16, 12, 818, 20], [17, 7, 4, 15, 68, 9, 2, 37, 8, 842]]"
66,66,10,0.8912666666666667,0.9002,"[[953, 0, 1, 4, 0, 5, 12, 2, 3, 0], [0, 1107, 2, 8, 0, 1, 3, 1, 13, 0], [19, 1, 928, 8, 15, 0, 23, 14, 22, 2], [4, 9, 26, 915, 0, 16, 0, 14, 20, 6], [0, 3, 2, 0, 879, 0, 30, 0, 6, 62], [12, 3, 6, 53, 14, 736, 38, 2, 25, 3], [17, 3, 7, 0, 12, 18, 899, 0, 1, 1], [2, 9, 32, 7, 5, 0, 0, 919, 7, 47], [6, 15, 8, 36, 18, 24, 16, 12, 819, 20], [17, 7, 4, 15, 65, 9, 2, 36, 7, 847]]"
67,67,10,0.8924833333333333,0.9012,"[[953, 0, 1, 4, 0, 5, 12, 2, 3, 0], [0, 1107, 2, 8, 0, 1, 3, 1, 13, 0], [19, 1, 928, 8, 15, 0, 23, 14, 22, 2], [4, 9, 26, 915, 0, 16, 0, 14, 20, 6], [0, 3, 2, 0, 881, 0, 29, 0, 6, 61], [12, 3, 6, 53, 13, 737, 38, 2, 25, 3], [18, 3, 7, 0, 12, 18, 898, 0, 1, 1], [2, 9, 32, 6, 5, 0, 0, 921, 7, 46], [6, 15, 8, 35, 18, 23, 14, 12, 824, 19], [16, 7, 4, 16, 65, 9, 2, 35, 7, 848]]"
68,68,10,0.8933166666666666,0.9017,"[[953, 0, 1, 4, 0, 5, 12, 2, 3, 0], [0, 1107, 2, 8, 0, 1, 3, 1, 13, 0], [19, 1, 928, 8, 15, 0, 23, 14, 22, 2], [4, 9, 26, 915, 0, 16, 0, 14, 20, 6], [0, 3, 2, 0, 881, 0, 29, 0, 6, 61], [11, 3, 6, 53, 13, 739, 37, 2, 25, 3], [18, 3, 7, 0, 12, 18, 898, 0, 1, 1], [2, 8, 32, 6, 5, 0, 0, 922, 7, 46], [6, 15, 8, 35, 18, 23, 14, 12, 824, 19], [16, 7, 4, 16, 63, 9, 2, 34, 8, 850]]"
69,69,10,0.8940833333333333,0.9028,"[[954, 0, 1, 4, 0, 4, 12, 2, 3, 0], [0, 1107, 2, 8, 0, 1, 4, 1, 12, 0], [19, 1, 929, 8, 15, 0, 23, 14, 21, 2], [4, 9, 26, 916, 0, 15, 0, 14, 20, 6], [0, 3, 2, 0, 881, 0, 29, 0, 6, 61], [10, 3, 6, 52, 13, 741, 37, 2, 25, 3], [18, 3, 7, 0, 12, 18, 898, 0, 1, 1], [2, 8, 31, 6, 5, 0, 0, 923, 7, 46], [6, 15, 8, 34, 18, 22, 13, 12, 826, 20], [16, 7, 4, 16, 60, 9, 2, 34, 8, 853]]"
70,70,10,0.8950833333333333,0.9035,"[[953, 0, 1, 4, 0, 4, 12, 3, 3, 0], [0, 1107, 2, 8, 0, 1, 4, 1, 12, 0], [19, 1, 929, 8, 15, 0, 22, 14, 22, 2], [4, 9, 23, 918, 0, 15, 1, 14, 20, 6], [0, 3, 3, 0, 883, 0, 28, 0, 7, 58], [10, 3, 6, 52, 13, 741, 37, 2, 25, 3], [18, 3, 7, 0, 12, 18, 898, 0, 1, 1], [2, 7, 31, 6, 5, 0, 0, 924, 7, 46], [6, 15, 8, 33, 18, 22, 13, 13, 826, 20], [16, 7, 4, 16, 59, 9, 2, 33, 7, 856]]"
71,71,10,0.89585,0.9039,"[[955, 0, 1, 4, 0, 4, 12, 1, 3, 0], [0, 1107, 2, 8, 0, 1, 4, 1, 12, 0], [19, 1, 928, 8, 15, 0, 22, 14, 23, 2], [4, 9, 24, 918, 0, 14, 1, 14, 20, 6], [0, 3, 3, 0, 883, 0, 28, 0, 7, 58], [10, 3, 6, 51, 13, 742, 37, 2, 25, 3], [18, 3, 7, 0, 12, 18, 898, 0, 1, 1], [2, 7, 31, 6, 4, 0, 0, 924, 7, 47], [6, 15, 8, 33, 17, 22, 13, 13, 827, 20], [16, 6, 4, 16, 58, 9, 2, 33, 8, 857]]"
72,72,10,0.89685,0.9043,"[[954, 0, 1, 4, 0, 4, 12, 2, 3, 0], [0, 1107, 2, 8, 0, 1, 4, 1, 12, 0], [19, 1, 928, 8, 15, 0, 22, 14, 23, 2], [4, 9, 24, 918, 0, 14, 1, 14, 20, 6], [0, 3, 4, 0, 884, 0, 28, 0, 7, 56], [10, 3, 6, 50, 12, 743, 36, 2, 27, 3], [18, 3, 7, 0, 12, 18, 898, 0, 1, 1], [2, 7, 31, 6, 4, 0, 0, 924, 7, 47], [6, 15, 8, 32, 17, 22, 13, 13, 828, 20], [16, 6, 4, 16, 58, 9, 2, 32, 7, 859]]"
73,73,10,0.8974333333333333,0.9044,"[[955, 0, 1, 3, 0, 4, 13, 1, 3, 0], [0, 1107, 2, 8, 0, 1, 4, 1, 12, 0], [19, 1, 927, 9, 15, 0, 22, 14, 23, 2], [4, 9, 24, 919, 0, 13, 1, 14, 20, 6], [0, 3, 4, 0, 884, 0, 28, 0, 7, 56], [10, 3, 6, 50, 12, 744, 36, 2, 26, 3], [17, 3, 6, 0, 12, 18, 900, 0, 1, 1], [2, 7, 31, 6, 4, 0, 0, 924, 7, 47], [6, 15, 8, 32, 17, 23, 13, 13, 827, 20], [16, 6, 4, 16, 60, 9, 2, 32, 7, 857]]"
74,74,10,0.8982,0.905,"[[955, 0, 1, 3, 0, 4, 13, 1, 3, 0], [0, 1107, 2, 8, 0, 1, 4, 1, 12, 0], [19, 1, 928, 9, 15, 0, 22, 13, 23, 2], [4, 9, 25, 921, 0, 13, 1, 14, 18, 5], [0, 3, 4, 0, 885, 0, 27, 0, 7, 56], [10, 3, 5, 51, 12, 745, 36, 2, 25, 3], [17, 3, 6, 0, 12, 18, 900, 0, 1, 1], [2, 7, 31, 7, 4, 0, 0, 924, 6, 47], [6, 15, 8, 31, 17, 23, 13, 13, 828, 20], [16, 6, 4, 16, 60, 9, 2, 32, 7, 857]]"
75,75,10,0.8989166666666667,0.9052,"[[954, 0, 1, 3, 0, 4, 13, 2, 3, 0], [0, 1107, 2, 8, 0, 1, 4, 1, 12, 0], [19, 1, 930, 8, 15, 0, 22, 13, 22, 2], [4, 9, 25, 921, 0, 13, 1, 14, 18, 5], [0, 3, 5, 0, 884, 0, 27, 0, 7, 56], [10, 3, 4, 51, 12, 746, 36, 2, 25, 3], [17, 3, 6, 0, 11, 19, 900, 0, 1, 1], [2, 7, 31, 7, 5, 1, 0, 923, 6, 46], [7, 15, 7, 31, 17, 23, 13, 13, 828, 20], [16, 6, 4, 16, 59, 9, 2, 31, 7, 859]]"
76,76,10,0.8996666666666666,0.9055,"[[954, 0, 1, 3, 0, 4, 13, 2, 3, 0], [0, 1107, 2, 8, 0, 1, 4, 1, 12, 0], [19, 0, 931, 8, 15, 0, 22, 13, 22, 2], [4, 9, 25, 921, 0, 13, 1, 14, 18, 5], [0, 3, 5, 0, 884, 0, 27, 0, 7, 56], [10, 3, 4, 51, 12, 746, 36, 2, 25, 3], [17, 3, 6, 0, 11, 19, 900, 0, 1, 1], [2, 7, 29, 7, 5, 1, 0, 925, 6, 46], [7, 15, 7, 31, 17, 23, 13, 15, 827, 19], [16, 6, 4, 16, 58, 9, 2, 31, 7, 860]]"
77,77,10,0.9003666666666666,0.9061,"[[955, 0, 1, 3, 0, 4, 12, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [19, 0, 931, 8, 14, 0, 22, 13, 23, 2], [4, 9, 25, 921, 0, 13, 1, 14, 18, 5], [0, 3, 5, 0, 885, 0, 27, 0, 7, 55], [10, 3, 4, 50, 12, 746, 36, 2, 26, 3], [17, 3, 6, 0, 11, 19, 900, 0, 1, 1], [2, 7, 28, 7, 5, 1, 0, 926, 6, 46], [7, 15, 7, 32, 17, 22, 12, 15, 828, 19], [16, 6, 4, 16, 57, 9, 2, 31, 7, 861]]"
78,78,10,0.90115,0.907,"[[955, 0, 1, 3, 0, 4, 12, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [19, 0, 932, 8, 14, 0, 21, 13, 23, 2], [4, 9, 25, 922, 0, 12, 1, 14, 18, 5], [0, 3, 5, 0, 886, 0, 26, 0, 7, 55], [10, 3, 4, 50, 11, 749, 34, 2, 26, 3], [17, 3, 6, 0, 10, 21, 899, 0, 1, 1], [2, 7, 28, 7, 5, 1, 0, 927, 6, 45], [7, 15, 7, 31, 17, 22, 12, 15, 830, 18], [16, 6, 4, 15, 57, 9, 2, 30, 8, 862]]"
79,79,10,0.9017,0.9076,"[[955, 0, 1, 3, 0, 4, 12, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [19, 0, 933, 8, 14, 0, 20, 13, 23, 2], [3, 9, 25, 922, 0, 13, 1, 14, 18, 5], [0, 3, 5, 0, 887, 0, 25, 0, 7, 55], [10, 3, 4, 50, 10, 752, 33, 2, 25, 3], [17, 3, 6, 0, 10, 22, 898, 0, 1, 1], [2, 7, 28, 7, 5, 1, 0, 927, 6, 45], [7, 15, 7, 30, 17, 21, 12, 16, 831, 18], [16, 6, 4, 15, 56, 9, 2, 30, 8, 863]]"
80,80,10,0.9024666666666666,0.9087,"[[955, 0, 1, 3, 0, 4, 12, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [19, 0, 934, 8, 14, 0, 20, 13, 22, 2], [3, 9, 25, 921, 0, 13, 1, 14, 19, 5], [0, 3, 6, 0, 887, 0, 24, 0, 7, 55], [10, 3, 4, 49, 10, 755, 31, 2, 25, 3], [17, 3, 6, 0, 10, 22, 898, 0, 1, 1], [2, 7, 28, 7, 5, 1, 0, 929, 6, 43], [7, 14, 7, 29, 17, 20, 12, 16, 833, 19], [16, 6, 4, 15, 54, 9, 2, 29, 7, 867]]"
81,81,10,0.903,0.9093,"[[955, 0, 1, 3, 0, 4, 12, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [19, 0, 934, 8, 14, 0, 20, 13, 22, 2], [3, 9, 25, 923, 0, 12, 1, 14, 18, 5], [0, 3, 6, 0, 887, 0, 23, 0, 7, 56], [10, 3, 4, 49, 10, 756, 31, 2, 24, 3], [17, 3, 6, 0, 11, 22, 897, 0, 1, 1], [2, 7, 28, 7, 5, 1, 0, 930, 6, 42], [7, 14, 7, 29, 17, 20, 12, 16, 834, 18], [15, 6, 4, 15, 53, 9, 2, 29, 7, 869]]"
82,82,10,0.9036166666666666,0.91,"[[955, 0, 1, 3, 0, 4, 12, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [18, 0, 935, 8, 14, 0, 20, 13, 22, 2], [3, 9, 25, 923, 0, 12, 1, 14, 18, 5], [0, 3, 6, 0, 891, 0, 22, 0, 7, 53], [10, 3, 4, 48, 10, 757, 31, 2, 24, 3], [17, 3, 6, 0, 11, 22, 897, 0, 1, 1], [2, 7, 28, 7, 5, 1, 0, 929, 6, 43], [7, 13, 7, 29, 17, 20, 12, 15, 835, 19], [15, 6, 4, 15, 53, 9, 2, 28, 7, 870]]"
83,83,10,0.9042666666666667,0.9108,"[[956, 0, 1, 3, 0, 4, 11, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [18, 0, 936, 8, 14, 0, 19, 13, 22, 2], [3, 9, 25, 923, 0, 12, 1, 14, 18, 5], [0, 3, 7, 0, 894, 0, 20, 0, 7, 51], [10, 3, 4, 48, 10, 757, 31, 2, 24, 3], [17, 3, 6, 0, 11, 22, 897, 0, 1, 1], [2, 7, 28, 7, 5, 1, 0, 930, 6, 42], [7, 12, 7, 29, 17, 20, 12, 15, 836, 19], [15, 6, 4, 15, 52, 9, 2, 28, 7, 871]]"
84,84,10,0.9049333333333334,0.911,"[[957, 0, 1, 3, 0, 4, 10, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [18, 0, 936, 8, 14, 0, 19, 13, 22, 2], [3, 9, 25, 923, 0, 12, 1, 14, 18, 5], [0, 3, 7, 0, 896, 0, 19, 0, 7, 50], [10, 3, 4, 48, 10, 756, 31, 2, 24, 4], [17, 3, 6, 0, 11, 22, 897, 0, 1, 1], [2, 7, 28, 7, 5, 1, 0, 929, 6, 43], [7, 12, 7, 29, 17, 21, 12, 15, 835, 19], [15, 6, 4, 13, 52, 9, 2, 28, 7, 873]]"
