,Round,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
43,43,50,0.36854,0.3914,"[[634, 80, 43, 14, 16, 8, 21, 22, 74, 88], [83, 529, 15, 15, 7, 13, 28, 13, 74, 223], [97, 57, 307, 103, 87, 71, 130, 64, 34, 50], [63, 60, 121, 199, 60, 164, 160, 46, 26, 101], [68, 54, 153, 78, 239, 39, 175, 92, 36, 66], [42, 53, 131, 177, 59, 273, 113, 61, 27, 64], [18, 37, 118, 84, 96, 36, 477, 29, 17, 88], [83, 61, 69, 63, 74, 75, 66, 336, 32, 141], [320, 88, 13, 21, 18, 12, 8, 18, 384, 118], [78, 187, 13, 22, 6, 25, 31, 33, 69, 536]]"
44,44,50,0.38058,0.4021,"[[536, 55, 36, 9, 23, 14, 28, 71, 143, 85], [40, 442, 17, 11, 9, 18, 42, 63, 126, 232], [78, 38, 218, 68, 95, 89, 189, 150, 37, 38], [39, 31, 91, 124, 59, 192, 197, 153, 30, 84], [48, 40, 81, 37, 210, 42, 276, 183, 41, 42], [21, 29, 84, 106, 58, 309, 148, 164, 37, 44], [6, 20, 52, 43, 70, 57, 599, 75, 16, 62], [40, 31, 39, 30, 59, 82, 84, 524, 35, 76], [147, 61, 11, 14, 16, 23, 13, 57, 550, 108], [42, 156, 11, 11, 10, 27, 39, 100, 95, 509]]"
45,45,50,0.37848,0.4031,"[[603, 58, 37, 25, 22, 9, 23, 33, 77, 113], [65, 495, 17, 20, 7, 16, 31, 23, 66, 260], [92, 41, 271, 119, 104, 73, 143, 81, 27, 49], [54, 36, 104, 234, 68, 165, 153, 67, 21, 98], [59, 52, 114, 81, 252, 39, 187, 124, 31, 61], [34, 37, 122, 190, 67, 274, 109, 82, 24, 61], [13, 23, 91, 89, 109, 42, 505, 34, 15, 79], [57, 43, 52, 80, 78, 78, 62, 409, 28, 113], [260, 77, 17, 25, 16, 17, 8, 27, 405, 148], [56, 157, 13, 22, 9, 25, 27, 44, 64, 583]]"
46,46,50,0.37926,0.4039,"[[545, 65, 36, 9, 18, 13, 33, 67, 127, 87], [46, 465, 17, 11, 7, 16, 40, 57, 110, 231], [81, 40, 236, 77, 82, 86, 179, 143, 37, 39], [40, 36, 87, 130, 46, 204, 193, 146, 34, 84], [45, 48, 81, 48, 207, 43, 248, 190, 41, 49], [25, 36, 85, 114, 51, 307, 140, 155, 36, 51], [8, 22, 56, 47, 60, 54, 586, 78, 17, 72], [34, 39, 38, 34, 52, 80, 80, 521, 35, 87], [173, 70, 11, 16, 17, 16, 12, 49, 531, 105], [43, 166, 12, 12, 8, 26, 36, 92, 94, 511]]"
47,47,50,0.37866,0.4046,"[[602, 68, 30, 16, 21, 13, 24, 32, 91, 103], [69, 515, 15, 15, 4, 15, 30, 21, 74, 242], [96, 43, 259, 114, 107, 79, 140, 82, 30, 50], [60, 42, 94, 210, 74, 172, 147, 75, 21, 105], [63, 50, 110, 70, 256, 39, 188, 122, 36, 66], [38, 42, 105, 165, 77, 289, 110, 83, 29, 62], [12, 28, 75, 84, 108, 46, 507, 37, 15, 88], [67, 48, 49, 61, 80, 80, 64, 399, 31, 121], [240, 80, 14, 24, 16, 16, 6, 23, 458, 123], [59, 181, 13, 22, 8, 26, 27, 43, 70, 551]]"
48,48,50,0.3805,0.4065,"[[564, 64, 33, 18, 20, 11, 27, 57, 112, 94], [49, 472, 18, 11, 3, 17, 43, 53, 102, 232], [86, 41, 228, 95, 74, 89, 183, 135, 34, 35], [46, 33, 81, 178, 51, 170, 196, 137, 28, 80], [48, 47, 86, 48, 194, 45, 260, 183, 39, 50], [27, 37, 88, 148, 45, 283, 148, 152, 34, 38], [6, 21, 49, 56, 54, 49, 608, 75, 16, 66], [43, 37, 38, 45, 54, 82, 82, 506, 31, 82], [188, 80, 7, 18, 16, 17, 17, 38, 513, 106], [46, 172, 12, 14, 7, 27, 37, 75, 91, 519]]"
49,49,50,0.38254,0.4096,"[[579, 52, 35, 15, 28, 16, 21, 40, 102, 112], [58, 474, 20, 15, 5, 18, 32, 34, 89, 255], [86, 38, 271, 102, 113, 93, 127, 90, 33, 47], [48, 33, 100, 197, 72, 187, 141, 100, 26, 96], [50, 48, 116, 63, 279, 43, 172, 131, 37, 61], [29, 37, 112, 158, 74, 308, 101, 96, 32, 53], [9, 27, 83, 74, 116, 59, 496, 38, 17, 81], [44, 45, 55, 56, 83, 85, 63, 432, 33, 104], [200, 71, 16, 23, 18, 15, 12, 32, 488, 125], [49, 154, 13, 18, 9, 31, 30, 50, 74, 572]]"
50,50,50,0.38224,0.4109,"[[571, 65, 37, 9, 21, 14, 35, 51, 119, 78], [57, 485, 19, 11, 5, 19, 41, 40, 104, 219], [87, 38, 248, 81, 85, 99, 191, 110, 31, 30], [47, 33, 90, 152, 52, 206, 204, 115, 31, 70], [51, 44, 88, 40, 207, 54, 277, 152, 41, 46], [29, 35, 94, 128, 45, 330, 155, 110, 31, 43], [10, 23, 53, 54, 57, 60, 625, 47, 16, 55], [48, 36, 48, 41, 60, 96, 85, 472, 34, 80], [198, 67, 12, 19, 18, 15, 13, 36, 524, 98], [52, 179, 14, 15, 10, 31, 39, 71, 94, 495]]"
51,51,50,0.3853,0.4065,"[[576, 53, 41, 19, 24, 12, 20, 42, 96, 117], [62, 465, 21, 12, 6, 14, 26, 33, 82, 279], [82, 40, 283, 91, 123, 94, 127, 90, 25, 45], [42, 39, 100, 182, 78, 186, 138, 104, 28, 103], [50, 45, 121, 54, 273, 42, 169, 149, 32, 65], [27, 32, 107, 157, 79, 298, 99, 111, 26, 64], [11, 23, 89, 70, 117, 60, 489, 49, 14, 78], [44, 37, 50, 54, 79, 83, 61, 447, 27, 118], [205, 59, 16, 24, 23, 14, 11, 34, 459, 155], [45, 153, 11, 19, 11, 24, 26, 50, 68, 593]]"
52,52,50,0.38482,0.4123,"[[565, 75, 34, 12, 15, 14, 30, 50, 122, 83], [53, 520, 16, 12, 3, 16, 41, 31, 91, 217], [88, 41, 238, 93, 75, 97, 188, 112, 31, 37], [43, 41, 81, 178, 43, 195, 195, 111, 33, 80], [50, 48, 84, 54, 183, 59, 276, 161, 37, 48], [25, 42, 91, 150, 38, 304, 155, 119, 31, 45], [10, 30, 49, 59, 48, 60, 623, 43, 17, 61], [47, 44, 40, 51, 52, 88, 82, 481, 33, 82], [186, 75, 10, 24, 18, 15, 16, 32, 521, 103], [51, 196, 11, 17, 8, 23, 37, 68, 79, 510]]"
53,53,50,0.38536,0.4082,"[[584, 53, 32, 10, 33, 14, 23, 36, 110, 105], [63, 458, 18, 13, 8, 16, 35, 26, 113, 250], [93, 39, 264, 90, 128, 88, 132, 90, 30, 46], [45, 38, 100, 182, 86, 179, 155, 92, 36, 87], [56, 44, 105, 49, 293, 37, 186, 134, 37, 59], [33, 33, 109, 140, 89, 298, 113, 104, 35, 46], [15, 22, 78, 60, 111, 58, 528, 39, 19, 70], [59, 38, 52, 50, 96, 75, 68, 421, 35, 106], [209, 55, 11, 21, 23, 9, 13, 28, 507, 124], [60, 155, 12, 16, 13, 24, 31, 52, 90, 547]]"
54,54,50,0.3807,0.4076,"[[574, 78, 44, 13, 15, 15, 29, 39, 92, 101], [57, 543, 15, 9, 4, 15, 38, 21, 67, 231], [86, 47, 271, 78, 75, 91, 187, 94, 31, 40], [48, 54, 104, 142, 43, 198, 204, 85, 29, 93], [56, 50, 112, 47, 181, 46, 278, 139, 30, 61], [31, 48, 108, 125, 41, 321, 153, 97, 27, 49], [7, 38, 63, 51, 43, 63, 617, 35, 17, 66], [52, 59, 57, 43, 50, 84, 89, 435, 25, 106], [210, 89, 14, 18, 22, 10, 17, 29, 456, 135], [52, 206, 14, 14, 8, 23, 33, 48, 66, 536]]"
55,55,50,0.38518,0.4112,"[[577, 55, 31, 14, 26, 13, 22, 52, 106, 104], [45, 485, 17, 13, 5, 16, 32, 44, 93, 250], [90, 38, 236, 97, 127, 90, 134, 118, 31, 39], [47, 45, 90, 177, 75, 173, 145, 131, 29, 88], [54, 44, 92, 50, 283, 41, 180, 167, 37, 52], [29, 40, 94, 149, 70, 285, 107, 145, 32, 49], [11, 27, 57, 67, 112, 46, 519, 74, 17, 70], [43, 39, 41, 48, 71, 79, 64, 500, 25, 90], [196, 62, 10, 21, 22, 12, 10, 39, 494, 134], [50, 161, 12, 17, 9, 28, 26, 67, 74, 556]]"
56,56,50,0.38602,0.4088,"[[563, 65, 38, 14, 13, 15, 29, 37, 120, 106], [54, 493, 17, 14, 3, 17, 38, 23, 95, 246], [86, 41, 242, 96, 78, 109, 181, 86, 33, 48], [44, 47, 85, 181, 46, 198, 195, 81, 32, 91], [55, 43, 88, 52, 189, 63, 281, 126, 34, 69], [28, 39, 94, 151, 39, 327, 152, 87, 32, 51], [9, 27, 53, 65, 50, 71, 602, 31, 17, 75], [53, 41, 55, 55, 53, 92, 92, 407, 32, 120], [183, 69, 12, 22, 19, 12, 14, 25, 514, 130], [51, 177, 13, 16, 9, 25, 31, 39, 69, 570]]"
57,57,50,0.38292,0.4072,"[[579, 60, 33, 16, 30, 11, 21, 65, 107, 78], [53, 474, 19, 12, 9, 17, 30, 59, 107, 220], [90, 39, 231, 83, 150, 101, 119, 131, 26, 30], [42, 32, 84, 159, 92, 209, 136, 138, 36, 72], [55, 41, 87, 36, 323, 56, 148, 177, 33, 44], [28, 39, 90, 107, 81, 329, 99, 154, 32, 41], [9, 25, 64, 50, 168, 65, 454, 87, 17, 61], [42, 32, 39, 42, 88, 83, 53, 520, 26, 75], [216, 58, 12, 17, 29, 16, 11, 47, 491, 103], [49, 169, 12, 14, 13, 28, 30, 90, 83, 512]]"
58,58,50,0.38354,0.4107,"[[553, 67, 43, 19, 16, 13, 31, 34, 118, 106], [48, 505, 19, 11, 4, 16, 39, 23, 101, 234], [83, 40, 277, 88, 73, 83, 191, 88, 31, 46], [41, 50, 105, 179, 45, 169, 199, 83, 34, 95], [51, 43, 97, 50, 171, 48, 306, 128, 38, 68], [25, 42, 115, 148, 41, 289, 165, 91, 33, 51], [8, 32, 56, 59, 49, 48, 633, 31, 18, 66], [46, 45, 64, 50, 54, 79, 95, 408, 29, 130], [174, 72, 15, 17, 23, 12, 17, 25, 533, 112], [46, 178, 16, 16, 9, 24, 32, 36, 84, 559]]"
59,59,50,0.38782,0.4101,"[[587, 64, 32, 22, 26, 14, 21, 51, 105, 78], [64, 509, 18, 13, 6, 16, 28, 50, 89, 207], [92, 39, 240, 107, 135, 100, 109, 118, 28, 32], [42, 39, 85, 208, 79, 199, 125, 121, 30, 72], [59, 39, 96, 58, 301, 56, 151, 159, 35, 46], [30, 40, 89, 153, 75, 315, 93, 134, 28, 43], [11, 23, 74, 81, 137, 67, 454, 71, 17, 65], [48, 37, 41, 59, 78, 85, 54, 495, 25, 78], [221, 68, 12, 21, 27, 14, 10, 40, 486, 101], [59, 180, 12, 26, 11, 28, 24, 77, 77, 506]]"
60,60,50,0.38856,0.4107,"[[559, 60, 38, 13, 16, 14, 30, 41, 117, 112], [48, 466, 19, 12, 3, 14, 34, 33, 107, 264], [83, 37, 251, 86, 76, 90, 194, 101, 34, 48], [40, 41, 95, 177, 48, 181, 197, 92, 39, 90], [54, 37, 86, 49, 179, 46, 305, 143, 35, 66], [28, 37, 102, 138, 39, 296, 163, 113, 35, 49], [8, 18, 51, 56, 49, 59, 633, 44, 18, 64], [43, 37, 57, 48, 52, 84, 91, 440, 33, 115], [178, 54, 12, 17, 25, 14, 15, 24, 527, 134], [44, 144, 16, 17, 8, 23, 37, 51, 81, 579]]"
61,61,50,0.31128,0.3246,"[[128, 14, 29, 8, 51, 9, 43, 43, 641, 34], [30, 195, 39, 9, 17, 24, 68, 45, 451, 122], [20, 11, 221, 34, 214, 76, 177, 62, 174, 11], [20, 7, 97, 70, 161, 148, 256, 109, 106, 26], [22, 20, 118, 17, 394, 31, 168, 101, 111, 18], [8, 8, 110, 61, 171, 260, 185, 88, 97, 12], [0, 13, 101, 19, 242, 30, 487, 52, 35, 21], [47, 14, 68, 17, 161, 68, 95, 405, 87, 38], [34, 20, 9, 7, 25, 12, 33, 22, 809, 29], [53, 83, 22, 7, 26, 23, 86, 81, 342, 277]]"
62,62,50,0.34134,0.3586,"[[537, 73, 28, 26, 25, 3, 33, 86, 33, 156], [63, 418, 14, 17, 13, 7, 34, 35, 28, 371], [76, 38, 159, 122, 66, 72, 217, 138, 17, 95], [30, 22, 59, 187, 50, 152, 185, 141, 9, 165], [44, 28, 51, 60, 158, 42, 328, 153, 13, 123], [20, 38, 68, 172, 40, 268, 168, 135, 8, 83], [6, 20, 29, 85, 33, 43, 590, 56, 10, 128], [28, 24, 36, 65, 53, 58, 92, 439, 16, 189], [349, 83, 8, 18, 22, 15, 20, 43, 154, 288], [55, 145, 9, 17, 10, 9, 27, 33, 19, 676]]"
63,63,50,0.37466,0.3975,"[[539, 63, 33, 18, 36, 9, 19, 43, 185, 55], [36, 477, 16, 10, 22, 17, 24, 36, 171, 191], [85, 46, 303, 75, 126, 99, 97, 98, 47, 24], [52, 35, 116, 143, 109, 205, 130, 85, 44, 81], [53, 44, 129, 41, 337, 50, 129, 110, 61, 46], [26, 39, 120, 114, 98, 325, 98, 106, 36, 38], [9, 26, 120, 54, 200, 60, 388, 51, 39, 53], [52, 36, 68, 37, 112, 89, 51, 421, 53, 81], [159, 62, 13, 8, 25, 22, 11, 30, 603, 67], [47, 178, 10, 13, 17, 20, 34, 47, 195, 439]]"
64,64,50,0.3766,0.3991,"[[545, 56, 43, 19, 35, 6, 40, 50, 103, 103], [31, 430, 19, 11, 19, 14, 43, 34, 96, 303], [78, 33, 219, 99, 87, 73, 256, 87, 27, 41], [39, 20, 92, 217, 51, 158, 224, 77, 28, 94], [41, 23, 70, 63, 190, 43, 362, 110, 40, 58], [23, 31, 101, 181, 42, 272, 201, 73, 29, 47], [4, 14, 34, 72, 46, 39, 668, 26, 21, 76], [35, 24, 60, 83, 67, 71, 124, 404, 29, 103], [194, 59, 15, 21, 31, 21, 18, 31, 442, 168], [48, 126, 15, 20, 10, 18, 41, 52, 66, 604]]"
65,65,50,0.37434,0.4003,"[[587, 71, 26, 13, 30, 12, 11, 48, 139, 63], [55, 539, 15, 8, 10, 8, 7, 40, 117, 201], [104, 51, 264, 92, 147, 91, 71, 112, 40, 28], [59, 41, 93, 193, 97, 191, 100, 92, 53, 81], [59, 40, 98, 61, 354, 59, 85, 143, 47, 54], [39, 50, 107, 137, 89, 317, 61, 115, 37, 48], [8, 41, 86, 83, 216, 76, 297, 84, 32, 77], [55, 58, 54, 44, 84, 91, 34, 446, 46, 88], [227, 69, 17, 13, 24, 13, 8, 30, 520, 79], [60, 176, 16, 18, 7, 20, 19, 67, 131, 486]]"
66,66,50,0.38128,0.4058,"[[533, 54, 30, 18, 20, 14, 39, 50, 142, 100], [31, 429, 15, 13, 12, 13, 43, 31, 104, 309], [77, 35, 215, 87, 65, 91, 251, 101, 34, 44], [40, 32, 73, 169, 45, 185, 230, 96, 32, 98], [48, 35, 69, 50, 159, 48, 353, 139, 41, 58], [26, 30, 82, 152, 30, 307, 204, 85, 30, 54], [7, 12, 30, 49, 37, 50, 684, 37, 19, 75], [43, 32, 50, 54, 47, 93, 118, 426, 30, 107], [154, 66, 13, 15, 17, 21, 16, 28, 515, 155], [45, 115, 8, 12, 10, 26, 39, 50, 74, 621]]"
67,67,50,0.34696,0.3709,"[[637, 60, 25, 10, 26, 12, 9, 23, 132, 66], [86, 504, 13, 10, 3, 10, 7, 19, 147, 201], [138, 66, 236, 113, 107, 111, 46, 80, 57, 46], [83, 60, 77, 225, 61, 194, 53, 85, 49, 113], [97, 57, 82, 114, 222, 76, 57, 141, 95, 59], [58, 60, 100, 184, 41, 322, 36, 86, 54, 59], [27, 54, 69, 125, 144, 119, 203, 100, 58, 101], [99, 66, 58, 81, 47, 92, 14, 353, 78, 112], [263, 70, 9, 17, 15, 17, 5, 13, 522, 69], [82, 172, 16, 16, 7, 20, 10, 38, 154, 485]]"
68,68,50,0.16316,0.1723,"[[23, 6, 43, 17, 131, 5, 68, 633, 5, 69], [11, 39, 35, 38, 31, 7, 33, 548, 1, 257], [3, 8, 66, 29, 53, 6, 231, 553, 0, 51], [3, 15, 75, 47, 36, 25, 220, 511, 0, 68], [1, 5, 48, 15, 49, 6, 311, 505, 0, 60], [2, 10, 119, 43, 26, 54, 207, 483, 0, 56], [1, 7, 36, 13, 14, 4, 482, 366, 0, 77], [2, 17, 40, 14, 28, 6, 126, 720, 0, 47], [21, 8, 23, 26, 44, 21, 43, 540, 6, 268], [7, 13, 14, 12, 18, 6, 32, 660, 1, 237]]"
69,69,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
70,70,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
71,71,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
72,72,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
73,73,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
74,74,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
75,75,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
76,76,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
77,77,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
78,78,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
79,79,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
80,80,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
81,81,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
82,82,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
83,83,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
84,84,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
85,85,50,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
